duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,label
0.606210043566249,udp,ftp,SF,2007,2332,0,0,0,0,0,1,0,0,0,0,1,0,0,59,23,0.03807386261805423,0.09128319481335988,0.05781623705580216,0.0020854970102302307,0.9819477043230034,0.18981952999243673,0.17119205591199269,normal
0.0,tcp,private,REJ,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,9,0.9871359018801555,0.21194595598759836,0.7007464216370904,0.0,0.16912036634310768,0.9598235297169002,0.28740543163713167,attack
3.6437918617998073,tcp,ftp,SF,111,52,0,0,0,4,4,0,0,0,0,0,0,0,0,114,105,0.19136340432374496,0.01602830332922116,0.4749638422428831,0.7652611038370326,0.8429205366948933,0.42928181296991474,0.11267055884154685,attack
27.45252531022714,udp,http,S0,79,2844,0,0,0,2,0,1,0,0,0,0,0,0,0,75,42,0.004016797726669486,0.07607156354455862,0.07765244739576191,0.02115196905149157,0.9457018833394326,0.1916471563598855,0.1672698538379883,normal
8.744427128293763,tcp,http,SF,4710,2310,0,0,0,2,0,1,0,0,0,0,0,0,1,52,19,0.009714889129347627,0.012696165381039638,0.031448381189802754,0.03009280363342237,0.8252923986808864,0.04564612766366858,0.02389570329347701,normal
1.4604712446531989,tcp,smtp,S0,4454,3965,0,0,0,2,0,1,0,0,0,0,2,0,0,32,61,0.06944777467552221,0.09019710858025348,0.08362190191051434,0.04047322613136259,0.8334311287770624,0.03189582523331909,0.16196856458740996,normal
13.370068936952153,udp,smtp,SF,2020,419,0,0,0,2,0,1,0,0,0,0,0,0,1,73,32,0.09308580777559164,0.03548810169257233,0.022701063292582604,0.0261625570539102,0.8471094320155299,0.03397944207747743,0.09801715957787004,normal
35.64435505212514,tcp,smtp,S0,3701,2578,0,0,0,2,0,1,0,0,0,0,0,0,0,68,33,0.004315527623231142,0.08052601761227426,0.04774571091001672,0.08372274428504183,0.9253917946780736,0.13144592390748974,0.029090615407295295,normal
0.5569584573499237,tcp,dns,S0,4522,1835,0,0,0,2,0,1,0,0,0,0,2,0,1,52,61,0.09320250933837948,0.07789282797802108,0.05095702781585686,0.004501305378633846,0.929199041400348,0.02465748786584894,0.09659576131282044,normal
2.699122624488031,tcp,telnet,REJ,444,90,0,0,0,2,2,0,2,0,0,0,0,0,0,137,71,0.08215602047670331,0.26994794392807964,0.7393913288179412,0.7631365511043471,0.8946757490014332,0.432058583304641,0.14705468464920515,attack
4.668455366102852,udp,smtp,SF,1641,2480,0,0,0,2,0,1,0,0,0,0,1,0,0,84,67,0.02217054440537687,0.017801764225302854,0.05654327812792026,0.06728296738230485,0.8284763950554691,0.1644210948923579,0.07158443962653875,normal
8.1116066197808,udp,smtp,S0,3923,2079,0,0,0,1,0,1,0,0,0,0,1,0,1,4,80,0.06475166574758282,0.04819331561333151,0.047293578421833696,0.04586920063671948,0.8661338750467616,0.05987995671365161,0.11372750528602216,normal
20.294138183279266,tcp,http,SF,939,2768,0,0,0,2,0,1,0,0,0,0,2,0,1,77,44,0.022806190077176425,0.08972354450180424,0.06337980878749769,0.0716425441683327,0.908708395191355,0.18517583389205564,0.006334932205851307,normal
14.25628780377238,tcp,dns,S0,3787,247,0,0,0,1,0,1,0,0,0,0,2,0,0,73,42,0.07609536523425688,0.09807247029015331,0.0848054601893496,0.09583484832277955,0.9697365909230482,0.041904888647779616,0.12462368198898569,normal
10.10193512960983,udp,ftp,S0,4842,3685,0,0,0,0,0,1,0,0,0,0,1,0,0,56,41,0.01747353298153158,0.07290785166181693,0.0022894917091974888,0.08634995594525338,0.8744647483487098,0.1473436446962198,0.17101846837406007,normal
1.7911343036705294,tcp,smtp,SF,4801,3122,0,0,0,2,0,1,0,0,0,0,0,0,1,35,91,0.07421294971721182,0.05413004289614082,0.026620968905720334,0.004047302319470036,0.9496854145332212,0.1393525838657756,0.007824612847142842,normal
2.927907779555536,udp,ftp,S0,704,187,0,0,0,0,0,1,0,0,0,0,2,0,0,69,69,0.053924790928118374,0.03585647836633465,0.009346641077627149,0.09176652045896896,0.8915771094687361,0.12217345686445019,0.18950270104371827,normal
32.77770144264485,tcp,ftp,SF,3647,1915,0,0,0,0,0,1,0,0,0,0,2,0,0,56,2,0.09402075623260259,0.017034993167672242,0.05983026868285866,0.03733139233013779,0.9561149888419865,0.0721461404455147,0.06224749673860661,normal
7.493854562223648,tcp,http,S0,473,585,0,0,0,0,0,1,0,0,0,0,1,0,0,88,28,0.09905392707591215,0.0025572325788246197,0.012044677057225473,0.05923424351134208,0.9455759870901934,0.08218691644710921,0.07156796736940317,normal
8.090233263926642,tcp,http,SF,2211,2384,0,0,0,0,0,1,0,0,0,0,1,0,0,16,34,0.08783891124009235,0.003408778095888454,0.04460922273715021,0.09250426925194988,0.839803256777844,0.047952865162704805,0.004809544323752491,normal
0.0,tcp,dns,S0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,524,0.882629321898137,0.9406396153344297,0.0,0.0,0.9913816861026699,0.012505727508586051,0.9692220425697498,attack
4.077909759104351,tcp,smtp,S0,2895,1667,0,0,0,0,0,1,0,0,0,0,1,0,0,95,40,0.04894051072406365,0.097320407824298,0.05673382738469889,0.03994663504002563,0.9754753602518509,0.0856822132502853,0.08626684975967176,normal
3.053925075200386,tcp,ftp,S0,200,53,0,0,0,3,4,0,2,0,1,0,0,0,0,113,119,0.10965285687526863,0.2835730548200301,0.5025364010502785,0.4541201751472445,0.6875788399849964,0.10582941857563416,0.12955048590886684,attack
0.5847268104378238,udp,ftp,S0,4975,3705,0,0,0,0,0,1,0,0,0,0,1,0,0,88,83,0.06668840356540173,0.070176297937565,0.09738595830125253,0.08976187301834439,0.8917410843477358,0.14501749283361107,0.16307859272365444,normal
13.68549676448082,udp,ftp,SF,898,3645,0,0,0,1,0,1,0,0,0,0,1,0,1,82,68,0.02420797395169412,0.05845589245670244,0.004626066427087394,0.08232606619063526,0.8925148355247673,0.10620988913066354,0.10754417929838467,normal
1.4550102804877019,udp,http,SF,1144,3966,0,0,0,2,0,1,0,0,0,0,0,0,1,69,13,0.06314469049166498,0.010644407491013863,0.0022766457428806896,0.09789412526534946,0.9945287218575328,0.15172887915219485,0.0692684981745906,normal
21.12577544763637,udp,ftp,SF,3781,2628,0,0,0,1,0,1,0,0,0,0,2,0,1,83,46,0.0888957957864433,0.09809971675622056,0.09665340511378516,0.046170935858573625,0.9214121347724294,0.08776797980319784,0.07828742677627543,normal
0.0,udp,http,S0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,383,0.8551159697886205,0.9007693018284156,0.0,0.0,0.9702888771332802,0.08607538270454745,0.8438407359336834,attack
0.0,tcp,private,RSTR,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,6,0.7342664942157204,0.18951816226736745,0.5502699453164701,0.0,0.1433996090177685,0.9261118602163668,0.13013014395969705,attack
0.9055799497698258,tcp,ssh,REJ,402,1,0,0,0,4,8,0,2,0,1,0,0,0,0,97,107,0.021193407814556243,0.2107394638963811,0.45138326778923793,0.3828244659927405,0.7602484756712178,0.4448305036654574,0.28422518341174513,attack
1.768048472865369,tcp,ftp,SF,4190,1308,0,0,0,0,0,1,0,0,0,0,2,0,0,69,3,0.03566410874688193,0.01077021149428431,0.09308146609506254,0.007139066052032173,0.9353553521597318,0.009767839767522248,0.016896793908753937,normal
19.013157069571392,udp,dns,SF,2852,694,0,0,0,2,0,1,0,0,0,0,2,0,1,58,80,0.09594488023415823,0.07650177103656017,0.026046842389177573,0.0013911303700281708,0.8267119642171276,0.1675774549496436,0.050735301944799006,normal
9.434583055953025,tcp,ftp,SF,1921,4186,0,0,0,1,0,1,0,0,0,0,0,0,1,33,45,0.08444259167431116,0.06430834655893788,0.05802505941976434,0.0866346838359015,0.917011086810367,0.16495404832259003,0.10583984195075993,normal
6.894802609562944,tcp,dns,S0,446,4853,0,0,0,1,0,1,0,0,0,0,0,0,1,93,51,0.04537426805846502,0.005114575629325113,0.05237573493426476,0.008655875638497545,0.8874427226620019,0.03460360370012832,0.030104237324600925,normal
1.6866663045564978,udp,smtp,SF,214,1286,0,0,0,1,0,1,0,0,0,0,1,0,1,15,63,0.05661408365571827,0.04551837848600132,0.09681957970763204,0.023447249808918026,0.8247202387873557,0.05536154422439741,0.08146420226324154,normal
31.160833080824144,tcp,dns,SF,3281,2540,0,0,0,0,0,1,0,0,0,0,0,0,1,84,93,0.041131328993606345,0.038206364971799314,0.0884088112544905,0.052721090178208224,0.8120517255689919,0.00654908137092749,0.006575468807513807,normal
0.0,tcp,http,S0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,312,0.9282285079810058,0.9393580382090143,0.0,0.0,0.9774211809989762,0.06704490311285768,0.8203256556702277,attack
11.282260504596914,tcp,http,SF,4258,975,0,0,0,0,0,1,0,0,0,0,2,0,0,26,74,0.004112730088188743,0.030198452370509124,0.007843326511238858,0.013433408256834579,0.9853204385444421,0.07808033625707167,0.1834638013290252,normal
7.525265110458388,udp,dns,S0,1898,3107,0,0,0,2,0,1,0,0,0,0,0,0,0,83,40,0.08296101179612148,0.07626255787230057,0.09309642024300921,0.053368051312629505,0.9438852368346994,0.1905778126762035,0.17232483924453124,normal
2.6373135747939602,udp,http,S0,197,4959,0,0,0,2,0,1,0,0,0,0,2,0,1,79,99,0.029562668953719465,0.08819455241836192,0.043755352530003046,0.09073068556983495,0.8035135562967907,0.18969694779539356,0.04985007926974312,normal
0.3792188319514639,tcp,telnet,REJ,301,80,0,0,0,2,8,0,1,0,0,0,0,0,0,67,80,0.04789074230497964,0.04007408996259142,0.3141294437310073,0.588439678083241,0.849173711209082,0.1349724652048362,0.2996050857124571,attack
3.2186827792541384,udp,smtp,SF,990,629,0,0,0,1,0,1,0,0,0,0,1,0,1,69,41,0.00332573363787827,0.07003684099185942,0.0027227757419403865,0.07587638376618004,0.9709867377414169,0.09230667538563,0.17574946378728173,normal
1.2221863953965557,tcp,dns,SF,4623,1206,0,0,0,1,0,1,0,0,0,0,2,0,0,26,11,0.024041097457383323,0.011145987565096695,0.012703580445163022,0.06887578532190043,0.9243578367110401,0.1854330821819417,0.08643984886077816,normal
2.329238514782299,tcp,telnet,REJ,141,83,0,0,0,4,2,0,0,0,0,0,0,0,0,127,149,0.19330072883242397,0.2765068942149782,0.6848387450922176,0.7343556209827586,0.6487252854517076,0.44853977448674753,0.0715765297653383,attack
1.2337605826247007,tcp,ftp,SF,2724,3082,0,0,0,1,0,1,0,0,0,0,1,0,0,42,45,0.007831636864884617,0.02174656997383009,0.031119557793403307,0.0976719301262075,0.9418859844254058,0.19875612135595314,0.05630695450122412,normal
25.951030921007145,udp,dns,SF,936,2887,0,0,0,0,0,1,0,0,0,0,2,0,1,47,83,0.08083891408423569,0.028666505001130174,0.034396226803649003,0.013735212617102754,0.8284626908949,0.16770934513679361,0.1809535956805831,normal
15.334545214144203,tcp,dns,S0,80,3786,0,0,0,2,0,1,0,0,0,0,1,0,1,90,24,0.010484305066308632,0.06747114292980966,0.027076520894707246,0.020396691391573265,0.9485967632560044,0.1574050318498896,0.09180736316766297,normal
9.730050668372847,tcp,http,S0,1617,4379,0,0,0,0,0,1,0,0,0,0,0,0,1,96,96,0.039577334940965325,0.09970632975226008,0.09732960792098372,0.0964294337256954,0.9024723423989855,0.04173604501708213,0.17979464250644195,normal
0.4926157944895451,tcp,smtp,S0,1593,2877,0,0,0,1,0,1,0,0,0,0,1,0,0,96,11,0.09521161730141953,0.012272090108921186,0.04544430883389727,0.08915284667984914,0.8540529392836246,0.041609654180724265,0.14139101007695634,normal
5.829879574605318,udp,smtp,S0,1758,3348,0,0,0,2,0,1,0,0,0,0,2,0,0,49,73,0.026518035266971742,0.046584035497305346,0.07605410122099149,0.06343418930215218,0.9029737911148421,0.06573005508444474,0.15266559291823856,normal
0.0,tcp,dns,S0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,581,0.9094062006564019,0.836900457959779,0.0,0.0,0.9453186026177977,0.015108439063226087,0.9045103352124276,attack
6.473158892550208,tcp,dns,S0,2506,4214,0,0,0,0,0,1,0,0,0,0,0,0,1,70,3,0.07648111180740745,0.02633520405142109,0.06398113969069101,0.05430340326222042,0.9540712849411765,0.036490928940658245,0.02378630359859333,normal
11.819853658385583,tcp,http,SF,1375,1084,0,0,0,1,0,1,0,0,0,0,0,0,1,48,43,0.007004423632932933,0.07692931979273,0.03689693298522111,0.07188095115197475,0.9771112077382851,0.0993333838164025,0.054183863964920524,normal
0.0,tcp,http,S0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,446,447,0.9609572379391665,0.9119695203036482,0.0,0.0,0.9465136973813071,0.08422320385456188,0.0,attack
0.6453757700547997,udp,http,SF,3638,981,0,0,0,1,0,1,0,0,0,0,1,0,1,43,14,0.05927748443686898,0.025483360468552742,0.0882536840639147,0.008621458742641464,0.877415695214633,0.16410634292828816,0.14105507046343224,normal
3.846877514075743,tcp,smtp,SF,1150,2525,0,0,0,2,0,1,0,0,0,0,1,0,1,27,30,0.021631449792362912,0.09127994867442754,0.0667275067615231,0.013884814490350695,0.960025134723828,0.10625110824758495,0.08738977608871293,normal
3.4551171134405085,udp,smtp,SF,2748,716,0,0,0,1,0,1,0,0,0,0,0,0,0,31,83,0.06315650474720666,0.02019685156889609,0.043744599726830605,0.0806254631476625,0.8416571681330924,0.07417584028049055,0.066175725848023,normal
23.216229821302484,tcp,dns,SF,2609,1910,0,0,0,1,0,1,0,0,0,0,0,0,1,4,47,0.07140156954508196,0.07897315144761874,0.010247322094963108,0.023500012548772597,0.8982861318224029,0.1526761934390575,0.0014365996224473322,normal
2.129820919813019,tcp,ftp,SF,3575,1717,0,0,0,2,0,1,0,0,0,0,1,0,0,72,95,0.026322552208468998,0.07636231365166961,0.05059084457983695,0.029491788746301362,0.8473416594906673,0.0877968475858664,0.1464639173112005,normal
0.8073565563371364,tcp,http,S0,1726,1791,0,0,0,2,0,1,0,0,0,0,2,0,1,53,43,0.022988150706917943,0.0052866272861140096,0.019553697087130686,0.019496002243563307,0.9215954170754255,0.16187289900871,0.12963000636996955,normal
6.53097190832849,udp,dns,SF,3078,4477,0,0,0,1,0,1,0,0,0,0,2,0,0,53,77,0.08360844543197259,0.030017775439746597,0.015306204908523358,0.05770217429988274,0.9708414033909651,0.18450128516863995,0.06511218510578602,normal
0.0,tcp,private,S0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,398,453,0.976509549023278,0.9965814342287818,0.0,0.0,0.9620845601310778,0.04425714573269671,0.0,attack
8.917223390294213,tcp,http,S0,3035,4371,0,0,0,2,0,1,0,0,0,0,0,0,1,18,32,0.03046194812897073,0.08332155278003031,0.059824995923351415,0.05134404402596902,0.8543855569368566,0.07471114831673413,0.05075020776747366,normal
4.208783147915767,udp,ftp,SF,3070,1849,0,0,0,2,0,1,0,0,0,0,1,0,0,95,37,0.08055108621488316,0.023739254590130477,0.08766687488938331,0.012523510103526448,0.8785123964957197,0.19912956608941756,0.0938149552609699,normal
4.993417601957368,udp,dns,S0,2132,4304,0,0,0,0,0,1,0,0,0,0,2,0,1,3,39,0.05516559849250233,0.027882980394809534,0.01581906229379212,0.06077131767179157,0.8181171659584853,0.03625819618878972,0.09873937870212574,normal
0.0,icmp,private,RSTR,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,9,0.8589145534893976,0.40185241771315416,0.7096082514211952,0.0,0.14446430820914546,0.8274732033810926,0.12281498758298284,attack
5.57188463746447,udp,ftp,SF,4380,2284,0,0,0,2,0,1,0,0,0,0,1,0,0,40,26,0.06724255846593823,0.08452408917906962,0.04254242094496144,0.08390598518253399,0.8601726927262593,0.07898417705411609,0.09194806185064969,normal
5.585292028866963,tcp,http,S0,248,4342,0,0,0,1,0,1,0,0,0,0,2,0,0,15,29,0.04897845999297243,0.0906549623967075,0.003172699429001158,0.014219686222068385,0.9921452691443176,0.16511861956275697,0.15949251181652999,normal
0.0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,204,0.912828532088691,0.9729171312897634,0.0,0.0,0.9889352493025195,0.054233559053442584,0.0,attack
11.346261258506766,udp,ftp,SF,4810,636,0,0,0,0,0,1,0,0,0,0,2,0,1,60,83,0.06749878003931474,0.09774932686477576,0.007795874103845014,0.09186594113954674,0.9529951582037122,0.14658062942171626,0.008782157242064482,normal
15.48708528455476,udp,smtp,SF,1004,3818,0,0,0,2,0,1,0,0,0,0,0,0,1,70,49,0.0682351490456888,0.042332267441044104,0.03740270972885227,0.08139359013869098,0.8761411766664925,0.06558593016702917,0.107193407199617,normal
3.9294133382488816,tcp,smtp,SF,3918,1527,0,0,0,1,0,1,0,0,0,0,0,0,0,75,77,0.052478031346999944,0.02671997783103577,0.07508456507608885,0.0976686244550944,0.9575333843859426,0.07655721535350167,0.15059519647095024,normal
35.61306045224474,tcp,http,SF,1413,1162,0,0,0,2,0,1,0,0,0,0,1,0,0,34,72,0.05913369415125132,0.0035201766817537284,0.09274932252378941,0.024621299339126924,0.8029983865615049,0.196914701737898,0.12043220178587287,normal
0.0,tcp,private,RSTR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,380,257,0.9565068190835887,0.9128886259313038,0.0,0.0,0.9369175216475824,0.08493247916971092,0.0,attack
13.699257160489765,udp,dns,SF,4445,4318,0,0,0,1,0,1,0,0,0,0,2,0,0,9,13,0.08850871752828837,0.0008548340462224635,0.08066176467138464,0.06334486134148037,0.9443795990735591,0.010310469723230464,0.1975233828212725,normal
6.061191297111747,tcp,dns,SF,1871,1440,0,0,0,1,0,1,0,0,0,0,1,0,0,20,86,0.020524335891041336,0.008642185057285201,0.09187097122391516,0.07516595535117598,0.9132806273186251,0.05797611959384428,0.14386053692440715,normal
4.813898926638491,udp,smtp,S0,4911,3304,0,0,0,0,0,1,0,0,0,0,1,0,0,90,39,0.033972882574542056,0.0109484353981402,0.05217541616288729,0.0707817907887324,0.9147312229140164,0.03637749179342636,0.14944998497472337,normal
8.340975334259674,tcp,dns,S0,2429,2560,0,0,0,2,0,1,0,0,0,0,0,0,0,49,50,0.038607973380130445,0.05585534089293327,0.05073724908351355,0.021422469052676286,0.9800384700778286,0.12413712437030147,0.12975004198326665,normal
4.5824038603146295,udp,smtp,S0,4210,2451,0,0,0,2,0,1,0,0,0,0,1,0,1,30,55,0.04850136863405639,0.06764057011588447,0.006130736277109717,0.026854375949652478,0.8171400891195703,0.05471573171111386,0.05827975827700149,normal
4.587402949857849,tcp,ssh,SF,225,19,0,0,0,0,7,0,2,0,1,0,0,0,0,125,110,0.14548499974490275,0.04169551202211711,0.5690144834695121,0.7219071053816184,0.7835039162200225,0.26519189073462524,0.0727646650311018,attack
0.0,udp,http,S0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,543,0.9767144172074872,0.9376683986360762,0.0,0.0,0.9526756581943119,0.04600999322193582,0.9006619751299413,attack
5.66635366955053,tcp,dns,SF,2817,4473,0,0,0,2,0,1,0,0,0,0,2,0,0,82,7,0.0157467746255448,0.03968637176861765,0.026230702183091828,0.05371402382301417,0.8389369047951674,0.06799499200608002,0.031826318491957516,normal
0.0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,314,0.9089374284043463,0.9361029351589341,0.0,0.0,0.9638819514995396,0.08259258067674799,0.0,attack
5.550643805946082,tcp,ftp,S0,3581,2707,0,0,0,1,0,1,0,0,0,0,0,0,1,34,13,0.013559450484072434,0.08719420121234435,0.0844198352985201,0.031073427937556367,0.947443835493193,0.060766565342832916,0.19864701899051262,normal
0.7740052092144928,tcp,dns,SF,301,2755,0,0,0,1,0,1,0,0,0,0,2,0,0,84,98,0.060895462257593125,0.04817015967643758,0.0969141975919414,0.0663027017587695,0.9076703198922388,0.10814667418878354,0.0858299061994583,normal
0.0,tcp,dns,S0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,527,0.884880277244352,0.8929239468154362,0.0,0.0,0.9466415068117887,0.01450471292943515,0.882986477975978,attack
0.9067983848228891,udp,ftp,SF,4952,4485,0,0,0,2,0,1,0,0,0,0,2,0,0,57,36,0.08452101127991708,0.035070593699117594,0.01351008578492159,0.001506602177246208,0.9475488347793432,0.1766400975546521,0.1735039643927696,normal
5.498986395886066,udp,http,SF,2604,2166,0,0,0,1,0,1,0,0,0,0,2,0,1,48,54,0.05906962301147083,0.04038991075751153,0.008065359596787192,0.06268716309202614,0.8115099608905535,0.08933333948141733,0.01392577274954998,normal
2.600663145265376,udp,ftp,SF,2843,3690,0,0,0,1,0,1,0,0,0,0,2,0,1,96,56,0.0825590687977556,0.03569227165222205,0.020715044626684588,0.021706511492168203,0.9797790791427424,0.07346353413819283,0.005609372349206088,normal
0.365975092800746,udp,smtp,S0,833,2894,0,0,0,1,0,1,0,0,0,0,1,0,0,92,24,0.05914246237558888,0.07839976699604967,0.03833851557045919,0.047198646752706276,0.9497780701715095,0.058323748981853774,0.16722158138987386,normal
19.838207161112507,tcp,http,S0,2715,3773,0,0,0,2,0,1,0,0,0,0,2,0,0,62,59,0.09570923127703909,0.007475443166537233,0.0870057368543845,0.05076979871553883,0.9506934456737427,0.09998968909668758,0.10265287049633404,normal
6.509641413465781,udp,ftp,S0,2144,893,0,0,0,2,0,1,0,0,0,0,2,0,1,78,92,0.09907323137513158,0.04627246490143098,0.06368798773440103,0.049759280085554906,0.8429044165111,0.06968153917166435,0.08208293475767499,normal
0.0,udp,dns,S0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,547,0.9788520489966025,0.9047954463220604,0.0,0.0,0.9898776521366641,0.008656814698781446,0.9671550135362852,attack
1.0621805995256353,udp,smtp,SF,1656,853,0,0,0,0,0,1,0,0,0,0,2,0,1,73,20,0.023361089341871977,0.06442786565462513,0.014983910561628878,0.0024673040983866027,0.8939430787702008,0.10244305459611054,0.18774626717272058,normal
7.737213574822944,tcp,dns,SF,3217,4829,0,0,0,0,0,1,0,0,0,0,2,0,1,65,43,0.08335840670347308,0.01804309812380075,0.05329627699233255,0.024150009624066594,0.9820173968135645,0.058330142845698735,0.16772080542052448,normal
0.3424278397297037,tcp,ftp,SF,139,87,0,0,0,4,6,0,0,0,0,0,0,0,0,69,100,0.011594491756854786,0.10087043605914481,0.7537971601575508,0.49648203806399266,0.534280569389653,0.4748598084546355,0.28236326896501335,attack
0.08363152053487823,tcp,ftp,S0,3415,966,0,0,0,0,0,1,0,0,0,0,0,0,1,60,85,0.0844949278547607,0.01642807766905364,0.024569557427182254,0.0670894176346071,0.9537781925642755,0.07232637195421147,0.0037373305508414893,normal
5.9630939975125274,tcp,dns,SF,1651,450,0,0,0,0,0,1,0,0,0,0,2,0,0,80,99,0.05002258444235605,0.09938525271002391,0.040207457389718426,0.08597624303340315,0.8545892243101187,0.18654018258256821,0.11915504696278323,normal
4.6745112531881965,udp,smtp,SF,1207,4606,0,0,0,2,0,1,0,0,0,0,2,0,1,69,16,0.0024361847699716725,0.006247190125579305,0.03332127962340011,0.016923923932690623,0.9002586967144813,0.17589976789923006,0.027890127890044858,normal
0.0,tcp,private,RSTR,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,414,214,0.9063359549318991,0.9520485870024514,0.0,0.0,0.937857265982641,0.09437473675975422,0.0,attack
1.972020794071623,udp,smtp,SF,1471,834,0,0,0,0,0,1,0,0,0,0,2,0,0,63,6,0.04294681222174484,0.08322772703716387,0.09552597206727625,0.09705079639480017,0.878690612709391,0.1773575951762842,0.062113872066119825,normal
0.0,udp,dns,S0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,568,0.8716328855306689,0.8110436336815535,0.0,0.0,0.9905106254775883,0.08961297704624445,0.8452465222993641,attack
0.0,icmp,private,RSTR,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,3,0.5444777960757752,0.1607007691006983,0.7408351647473633,0.0,0.1588671848857349,0.8769750423336586,0.20318005706224965,attack
0.17976810141333652,tcp,smtp,SF,3097,2450,0,0,0,2,0,1,0,0,0,0,0,0,1,96,6,0.09401511354468658,0.05432670916839954,0.0953649479427881,0.061861355253310005,0.8883418365644058,0.17137233743516134,0.09721696752815585,normal
1.6258058851780772,udp,http,S0,1144,4584,0,0,0,0,0,1,0,0,0,0,2,0,1,77,49,0.09247417242133339,0.022671601821733868,0.06505545797068059,0.011614702388910804,0.8176281303276312,0.01851962174538089,0.020211204598937972,normal
0.0,udp,dns,S0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,406,0.8825404775642032,0.9319192351104043,0.0,0.0,0.9515952566524373,0.00536956222844065,0.8449898505315608,attack
23.742297057968553,tcp,ftp,SF,434,2010,0,0,0,2,0,1,0,0,0,0,0,0,0,17,63,0.006762785553957185,0.06932072705226733,0.03608928713770254,0.08764078142303651,0.9156881474015762,0.17281223030877682,0.004276599079108845,normal
